time;Wind Speed;Wind Direction
0;37.63141012;6.208573507
10;36.27484413;0.358293781
10;36.27484413;0.358293781
10;36.27484413;0.358293781
20;35.57291004;-5.491985945
20;35.57291004;-5.491985945
30;34.64173985;-3.858715564
30;34.64173985;-3.858715564
30;34.64173985;-3.858715564
40;35.7418167;-2.225445182
40;35.7418167;-2.225445182
50;34.26480184;-1.43137794
50;34.26480184;-1.43137794
50;34.26480184;-1.43137794
60;37.12571433;-0.637310698
60;37.12571433;-0.637310698
70;34.85097394;-0.955072851
70;34.85097394;-0.955072851
70;34.85097394;-0.955072851
80;34.05227657;-1.272835004
80;34.05227657;-1.272835004
90;34.96909094;-0.708016973
90;34.96909094;-0.708016973
100;34.99218277;-0.143198941
100;34.99218277;-0.143198941
110;36.00231221;-2.095193189
110;36.00231221;-2.095193189
110;36.00231221;-2.095193189
120;33.98317709;-4.047187436
120;33.98317709;-4.047187436
130;35.45607037;-2.495090459
130;35.45607037;-2.495090459
130;35.45607037;-2.495090459
140;36.38613308;-0.942993483
140;36.38613308;-0.942993483
140;36.38613308;-0.942993483
150;34.55809811;-1.344606751
150;34.55809811;-1.344606751
150;34.55809811;-1.344606751
160;36.17522414;-1.74622002
160;36.17522414;-1.74622002
160;36.17522414;-1.74622002
170;34.2237568;-0.343423122
170;34.2237568;-0.343423122
170;34.2237568;-0.343423122
180;33.87392494;1.059373777
180;33.87392494;1.059373777
180;33.87392494;1.059373777
190;33.4216837;1.85853879
190;33.4216837;1.85853879
190;33.4216837;1.85853879
200;35.12217648;2.657703803
200;35.12217648;2.657703803
210;35.09138896;0.368334677
210;35.09138896;0.368334677
210;35.09138896;0.368334677
220;36.64453487;-1.921034449
220;36.64453487;-1.921034449
230;36.27598864;-0.137164781
230;36.27598864;-0.137164781
230;36.27598864;-0.137164781
240;36.07398469;1.646704888
240;36.07398469;1.646704888
250;35.28537789;-0.286807925
250;35.28537789;-0.286807925
260;35.47237112;-2.220320738
260;35.47237112;-2.220320738
260;35.47237112;-2.220320738
270;34.09997695;-0.971271358
270;34.09997695;-0.971271358
270;34.09997695;-0.971271358
280;35.22231736;0.277778023
280;35.22231736;0.277778023
280;35.22231736;0.277778023
290;35.10172135;2.405584986
290;35.10172135;2.405584986
290;35.10172135;2.405584986
300;35.65593893;4.533391949
300;35.65593893;4.533391949
300;35.65593893;4.533391949
310;36.15078352;3.494242875
310;36.15078352;3.494242875
310;36.15078352;3.494242875
320;34.70088893;2.455093801
320;34.70088893;2.455093801
320;34.70088893;2.455093801
330;33.98106332;1.211983286
330;33.98106332;1.211983286
330;33.98106332;1.211983286
340;35.6418864;-0.031127229
340;35.6418864;-0.031127229
340;35.6418864;-0.031127229
350;35.23326168;0.350012576
350;35.23326168;0.350012576
350;35.23326168;0.350012576
360;36.08475273;0.731152382
360;36.08475273;0.731152382
360;36.08475273;0.731152382
370;34.81790596;-1.083151732
370;34.81790596;-1.083151732
370;34.81790596;-1.083151732
380;34.67670857;-2.897455845
380;34.67670857;-2.897455845
380;34.67670857;-2.897455845
